-200.000000 60.632738 0.000000
-199.000000 60.632738 0.000000
-198.000000 60.632738 0.000000
-197.000000 60.632738 0.000000
-196.000000 60.632738 0.000000
-195.000000 60.632738 0.000000
-194.000000 60.632738 0.000000
-193.000000 60.632738 0.000000
-192.000000 60.632738 0.000000
-191.000000 60.632738 0.000000
-190.000000 60.632738 0.000000
-189.000000 60.632738 0.000000
-188.000000 60.632738 0.000000
-187.000000 60.632738 0.000000
-186.000000 60.632738 0.000000
-185.000000 60.632738 0.000000
-184.000000 60.632738 0.000000
-183.000000 60.632738 0.000000
-182.000000 60.632738 0.000000
-181.000000 60.632738 0.000000
-180.000000 60.632738 0.000000
-179.000000 60.632738 0.000000
-178.000000 60.632738 0.000000
-177.000000 60.632738 0.000000
-176.000000 60.632738 0.000000
-175.000000 60.632738 0.000000
-174.000000 60.632738 0.000000
-173.000000 60.632738 0.000000
-172.000000 60.632738 0.000000
-171.000000 60.632738 0.000000
-170.000000 60.632738 0.000000
-169.000000 60.632738 0.000000
-168.000000 60.632738 0.000000
-167.000000 60.632738 0.000000
-166.000000 60.632738 0.000000
-165.000000 60.632738 0.000000
-164.000000 60.632738 0.000000
-163.000000 60.632738 0.000000
-162.000000 60.632738 0.000000
-161.000000 60.632738 0.000000
-160.000000 60.632738 0.000000
-159.000000 60.632738 0.000000
-158.000000 60.632738 0.000000
-157.000000 60.632738 0.000000
-156.000000 60.632738 0.000000
-155.000000 60.632738 0.000000
-154.000000 60.632738 0.000000
-153.000000 60.632738 0.000000
-152.000000 60.632738 0.000000
-151.000000 60.632738 0.000000
-150.000000 60.632738 0.000000
-149.000000 60.632738 0.000000
-148.000000 60.632738 0.000000
-147.000000 60.632738 0.000000
-146.000000 60.632738 0.000000
-145.000000 60.632738 0.000000
-144.000000 60.632738 0.000000
-143.000000 60.632738 0.000000
-142.000000 60.632738 0.000000
-141.000000 60.632738 0.000000
-140.000000 60.632738 0.000000
-139.000000 60.632738 0.000000
-138.000000 60.632738 0.000000
-137.000000 60.632738 0.000000
-136.000000 60.632738 0.000000
-135.000000 60.632738 0.000000
-134.000000 60.632738 0.000000
-133.000000 60.632738 0.000000
-132.000000 60.632738 0.000000
-131.000000 60.632738 0.000000
-130.000000 60.632738 0.000000
-129.000000 60.632738 0.000000
-128.000000 60.632738 0.000000
-127.000000 60.632738 0.000000
-126.000000 60.632738 0.000000
-125.000000 60.632738 0.000000
-124.000000 60.632738 0.000000
-123.000000 60.632738 0.000000
-122.000000 60.632738 0.000000
-121.000000 60.632738 0.000000
-120.000000 60.632738 0.000000
-119.000000 60.632738 0.000000
-118.000000 60.632738 0.000000
-117.000000 60.632738 0.000000
-116.000000 60.632738 0.000000
-115.000000 60.632738 0.000000
-114.000000 60.632738 0.000000
-113.000000 60.632738 0.000000
-112.000000 60.632738 0.000000
-111.000000 60.632738 0.000000
-110.000000 60.632738 0.000000
-109.000000 60.632738 0.000000
-108.000000 60.632738 0.000000
-107.000000 60.632738 0.000000
-106.000000 60.632738 0.000000
-105.000000 60.632738 0.000000
-104.000000 60.632738 0.000000
-103.000000 60.632738 0.000000
-102.000000 60.632738 0.000000
-101.000000 60.632738 0.000000
-100.000000 60.632738 0.000000
-99.000000 60.632738 0.000000
-98.000000 60.632738 0.000000
-97.000000 60.632738 0.000000
-96.000000 60.632738 0.000000
-95.000000 60.632738 0.000000
-94.000000 60.632738 0.000000
-93.000000 60.632738 0.000000
-92.000000 60.632738 0.000000
-91.000000 60.632738 0.000000
-90.000000 60.632738 0.000000
-89.000000 60.632738 0.000000
-88.000000 60.632738 0.000000
-87.000000 60.632738 0.000001
-86.000000 60.632738 0.000009
-85.000000 60.632738 0.000051
-84.000000 60.632738 0.000243
-83.000000 60.632738 0.000994
-82.000000 60.632738 0.003423
-81.000000 60.632738 0.009751
-80.000000 60.632738 0.022472
-79.000000 60.632738 0.040860
-78.000000 60.632738 0.057399
-77.000000 60.632738 0.063326
-76.000000 60.632738 0.063156
-75.000000 60.632738 0.070838
-74.000000 60.632738 0.081994
-73.000000 60.632738 0.083593
-72.000000 60.632738 0.087870
-71.000000 60.632738 0.095884
-70.000000 60.632738 0.095431
-69.000000 60.632738 0.103115
-68.000000 60.632738 0.107086
-67.000000 60.632738 0.109689
-66.000000 60.632738 0.117000
-65.000000 60.632738 0.117860
-64.000000 60.632738 0.124936
-63.000000 60.632738 0.125125
-62.000000 60.632738 0.132510
-61.000000 60.632738 0.131447
-60.000000 60.632738 0.137914
-59.000000 60.632738 0.140977
-58.000000 60.632738 0.143811
-57.000000 60.632738 0.149664
-56.000000 60.632738 0.150520
-55.000000 60.632738 0.155801
-54.000000 60.632738 0.157548
-53.000000 60.632738 0.161593
-52.000000 60.632738 0.166313
-51.000000 60.632738 0.165380
-50.000000 60.632738 0.168470
-49.000000 60.632738 0.173798
-48.000000 60.632738 0.175237
-47.000000 60.632738 0.178532
-46.000000 60.632738 0.184486
-45.000000 60.632738 0.186224
-44.000000 60.632738 0.185147
-43.000000 60.632738 0.187650
-42.000000 60.632738 0.193292
-41.000000 60.632738 0.188833
-40.000000 60.632738 0.172905
-39.000000 60.632738 0.158250
-38.000000 60.632738 0.146903
-37.000000 60.632738 0.145567
-36.000000 60.632738 0.148204
-35.000000 60.632738 0.140435
-34.000000 60.632738 0.129884
-33.000000 60.632738 0.130869
-32.000000 60.632738 0.130868
-31.000000 60.632738 0.127194
-30.000000 60.632738 0.132091
-29.000000 60.632738 0.128859
-28.000000 60.632738 0.128053
-27.000000 60.632738 0.125662
-26.000000 60.632738 0.120328
-25.000000 60.632738 0.119793
-24.000000 60.632738 0.112503
-23.000000 60.632738 0.112017
-22.000000 60.632738 0.105137
-21.000000 60.632738 0.104696
-20.000000 60.632738 0.100087
-19.000000 60.632738 0.097922
-18.000000 60.632738 0.094614
-17.000000 60.632738 0.090795
-16.000000 60.632738 0.089844
-15.000000 60.632738 0.083642
-14.000000 60.632738 0.083252
-13.000000 60.632738 0.080737
-12.000000 60.632738 0.077500
-11.000000 60.632738 0.081530
-10.000000 60.632738 0.082882
-9.000000 60.632738 0.082840
-8.000000 60.632738 0.086705
-7.000000 60.632738 0.086495
-6.000000 60.632738 0.081219
-5.000000 60.632738 0.079589
-4.000000 60.632738 0.082126
-3.000000 60.632738 0.083210
-2.000000 60.632738 0.082176
-1.000000 60.632738 0.081418
0.000000 60.632738 0.081471
1.000000 60.632738 0.082225
2.000000 60.632738 0.083031
