-200.000000 29.530971 0.483825
-199.000000 29.530971 0.494129
-198.000000 29.530971 0.472440
-197.000000 29.530971 0.455754
-196.000000 29.530971 0.473302
-195.000000 29.530971 0.458026
-194.000000 29.530971 0.478646
-193.000000 29.530971 0.526960
-192.000000 29.530971 0.527487
-191.000000 29.530971 0.486785
-190.000000 29.530971 0.453075
-189.000000 29.530971 0.463022
-188.000000 29.530971 0.517078
-187.000000 29.530971 0.501847
-186.000000 29.530971 0.461081
-185.000000 29.530971 0.515099
-184.000000 29.530971 0.490450
-183.000000 29.530971 0.460327
-182.000000 29.530971 0.526931
-181.000000 29.530971 0.432403
-180.000000 29.530971 0.533529
-179.000000 29.530971 0.439723
-178.000000 29.530971 0.536660
-177.000000 29.530971 0.435812
-176.000000 29.530971 0.515102
-175.000000 29.530971 0.495296
-174.000000 29.530971 0.441888
-173.000000 29.530971 0.492919
-172.000000 29.530971 0.544761
-171.000000 29.530971 0.537219
-170.000000 29.530971 0.505311
-169.000000 29.530971 0.493083
-168.000000 29.530971 0.478966
-167.000000 29.530971 0.483955
-166.000000 29.530971 0.493065
-165.000000 29.530971 0.484170
-164.000000 29.530971 0.478417
-163.000000 29.530971 0.493913
-162.000000 29.530971 0.492433
-161.000000 29.530971 0.504636
-160.000000 29.530971 0.485227
-159.000000 29.530971 0.503254
-158.000000 29.530971 0.511971
-157.000000 29.530971 0.499572
-156.000000 29.530971 0.470354
-155.000000 29.530971 0.476249
-154.000000 29.530971 0.477918
-153.000000 29.530971 0.473327
-152.000000 29.530971 0.497989
-151.000000 29.530971 0.502405
-150.000000 29.530971 0.476814
-149.000000 29.530971 0.508494
-148.000000 29.530971 0.492510
-147.000000 29.530971 0.491910
-146.000000 29.530971 0.502113
-145.000000 29.530971 0.465297
-144.000000 29.530971 0.490580
-143.000000 29.530971 0.476937
-142.000000 29.530971 0.475336
-141.000000 29.530971 0.485350
-140.000000 29.530971 0.519361
-139.000000 29.530971 0.499952
-138.000000 29.530971 0.499527
-137.000000 29.530971 0.503315
-136.000000 29.530971 0.497115
-135.000000 29.530971 0.473567
-134.000000 29.530971 0.477685
-133.000000 29.530971 0.485145
-132.000000 29.530971 0.485666
-131.000000 29.530971 0.492613
-130.000000 29.530971 0.486826
-129.000000 29.530971 0.511291
-128.000000 29.530971 0.488716
-127.000000 29.530971 0.498161
-126.000000 29.530971 0.494513
-125.000000 29.530971 0.505655
-124.000000 29.530971 0.481430
-123.000000 29.530971 0.493714
-122.000000 29.530971 0.484396
-121.000000 29.530971 0.501163
-120.000000 29.530971 0.499796
-119.000000 29.530971 0.496758
-118.000000 29.530971 0.484736
-117.000000 29.530971 0.482409
-116.000000 29.530971 0.490745
-115.000000 29.530971 0.487590
-114.000000 29.530971 0.477180
-113.000000 29.530971 0.483482
-112.000000 29.530971 0.480312
-111.000000 29.530971 0.486143
-110.000000 29.530971 0.474276
-109.000000 29.530971 0.490380
-108.000000 29.530971 0.486880
-107.000000 29.530971 0.494846
-106.000000 29.530971 0.496437
-105.000000 29.530971 0.502748
-104.000000 29.530971 0.508167
-103.000000 29.530971 0.481253
-102.000000 29.530971 0.495128
-101.000000 29.530971 0.502521
-100.000000 29.530971 0.492138
-99.000000 29.530971 0.471812
-98.000000 29.530971 0.485866
-97.000000 29.530971 0.480224
-96.000000 29.530971 0.477994
-95.000000 29.530971 0.498203
-94.000000 29.530971 0.492782
-93.000000 29.530971 0.502432
-92.000000 29.530971 0.496738
-91.000000 29.530971 0.489056
-90.000000 29.530971 0.506314
-89.000000 29.530971 0.495045
-88.000000 29.530971 0.497009
-87.000000 29.530971 0.484818
-86.000000 29.530971 0.471378
-85.000000 29.530971 0.507823
-84.000000 29.530971 0.493746
-83.000000 29.530971 0.483991
